State,District,Crop,Season,Area,Production,Yield,Risk
Karnataka,Dharwad,Gram,Rabi,1.6,1.22,767.0,High
Maharashtra,Jalgaon,Total Food Grains,Total,5.37,12.02,2240.0,Low
Arunachal Pradesh,Papum Pare,Nutri/Coarse Cereals,Rabi,0.01,0.01,1723.0,Medium
Madhya Pradesh,Katni,Maize,Kharif,0.01,0.03,2612.0,Low
Bihar,Nalanda,Cereals,Summer,0.02,0.12,5435.0,Low
Bihar,Bhagalpur,Cereals,Total,1.56,5.44,3494.0,Low
Maharashtra,Ahmednagar,Maize,Total,1.39,4.23,3037.0,Low
Jharkhand,Godda,Gram,Rabi,0.13,0.19,1500.0,Medium
Bihar,Purbi Champaran,Maize,Rabi,0.06,0.4,6389.0,Low
Madhya Pradesh,Datia,Nutri/Coarse Cereals,Total,0.08,0.13,1680.0,Medium
Punjab,Sangrur,Cereals,Kharif,2.41,11.69,4853.0,Low
Telangana,Jagitial,Rice,Total,2.31,8.78,3802.0,Low
Bihar,Gopalganj,Maize,Rabi,0.05,0.17,3224.0,Low
Maharashtra,Aurangabad,Shree Anna /Nutri Cereals,Total,0.56,0.58,1036.0,Medium
Telangana,Yadadri Bhuvanagiri,Urad,Rabi,0.0,0.0,1763.0,Medium
Karnataka,Udupi,Moong,Rabi,0.0,0.0,299.0,High
Maharashtra,Nashik,Ragi,Total,0.16,0.14,847.0,High
Himachal Pradesh,Mandi,Total Food Grains,Total,1.27,3.09,2427.0,Low
Maharashtra,Amravati,Rice,Kharif,0.06,0.05,975.0,Medium
Bihar,Jehanabad,Wheat,Rabi,0.34,0.95,2825.0,Low
Telangana,Ranga Reddy,Maize,Kharif,0.18,0.74,4040.0,Low
Telangana,Peddapalli,Maize,Total,0.08,0.65,8207.0,Low
Maharashtra,Gadchiroli,Cereals,Rabi,0.12,0.46,3959.0,Low
Bihar,Darbhanga,Ragi,Kharif,0.0,0.0,721.0,High
Uttarakhand,Dehradun,Cereals,Total,0.24,0.78,3180.0,Low
Arunachal Pradesh,Lower Dibang Valley,Maize,Rabi,0.01,0.02,1692.0,Medium
Punjab,Rupnagar,Moong,Summer,0.0,0.0,950.0,Medium
Tripura,South Tripura,Cereals,Kharif,0.26,0.82,3105.0,Low
Arunachal Pradesh,Dibang Valley,Shree Anna /Nutri Cereals,Total,0.01,0.01,1028.0,Medium
Maharashtra,Wardha,Moong,Kharif,0.0,0.0,350.0,High
Maharashtra,Hingoli,Shree Anna /Nutri Cereals,Total,0.23,0.22,955.0,Medium
Bihar,Purnia,Small Millets,Kharif,0.0,0.0,549.0,High
Telangana,Bhadradri Kothagudem,Urad,Total,0.0,0.0,920.0,Medium
Arunachal Pradesh,West Kameng,Nutri/Coarse Cereals,Kharif,0.04,0.06,1532.0,Medium
Tripura,South Tripura,Total Food Grains,Kharif,0.27,0.83,3028.0,Low
Arunachal Pradesh,Kurung Kumey,Shree Anna /Nutri Cereals,Total,0.0,0.0,963.0,Medium
Maharashtra,Sindhudurg,Other Pulses,Rabi,0.05,0.03,621.0,High
Madhya Pradesh,Chhatarpur,Small Millets,Kharif,0.0,0.0,778.0,High
Karnataka,Raichur,Total Food Grains,Rabi,0.65,1.02,1572.0,Medium
Telangana,Jayashankar Bhupalapally,Tur,Total,0.0,0.0,934.0,Medium
Rajasthan,Banswara,Wheat,Total,0.99,1.89,1904.0,Low
Andhra Pradesh,Vizianagaram,Shree Anna /Nutri Cereals,Kharif,0.01,0.01,1530.0,Medium
Karnataka,Hassan,Bajra,Kharif,0.0,0.0,1290.0,Medium
Karnataka,Raichur,Maize,Total,0.02,0.03,1928.0,Low
Andhra Pradesh,Ntr,Total Pulses,Total,0.13,0.13,1051.0,Medium
Maharashtra,Sangli,Other Pulses,Rabi,0.0,0.0,387.0,High
Uttarakhand,Nainital,Cereals,Kharif,0.15,0.46,3112.0,Low
Madhya Pradesh,Damoh,Cereals,Rabi,1.38,3.79,2751.0,Low
Telangana,Suryapet,Urad,Total,0.0,0.0,1547.0,Medium
Himachal Pradesh,Kullu,Barley,Total,0.02,0.03,2044.0,Low
Rajasthan,Hanumangarh,Total Food Grains,Rabi,3.87,12.24,3165.0,Low
Uttarakhand,Uttar Kashi,Total Pulses,Total,0.06,0.06,986.0,Medium
Jharkhand,Gumla,Moong,Total,0.04,0.03,910.0,Medium
Madhya Pradesh,Gwalior,Maize,Total,0.0,0.01,3036.0,Low
Madhya Pradesh,Jabalpur,Moong,Kharif,0.0,0.0,530.0,High
Rajasthan,Kotputli-Behror,Gram,Rabi,0.06,0.07,1236.0,Medium
Himachal Pradesh,Una,Cereals,Total,0.68,1.57,2320.0,Low
Rajasthan,Jaisalmer,Cereals,Kharif,1.32,0.41,308.0,High
Bihar,Muzaffarpur,Small Millets,Total,0.0,0.0,829.0,High
Rajasthan,Dungarpur,Bajra,Summer,0.0,0.0,1000.0,Medium
Karnataka,Gadag,Rice,Total,0.06,0.16,2652.0,Low
Arunachal Pradesh,East Siang,Ragi,Kharif,0.01,0.02,1182.0,Medium
Madhya Pradesh,Alirajpur,Gram,Total,0.15,0.2,1302.0,Medium
Rajasthan,Banswara,Cereals,Total,2.67,6.58,2466.0,Low
Rajasthan,Dausa,Total Food Grains,Summer,0.0,0.0,1000.0,Medium
Karnataka,Davangere,Cereals,Total,2.43,7.73,3185.0,Low
Bihar,Darbhanga,Cereals,Total,1.58,3.9,2471.0,Low
Telangana,Medak,Moong,Rabi,0.0,0.0,989.0,Medium
Madhya Pradesh,Shivpuri,Other Pulses,Total,0.02,0.01,888.0,Medium
Telangana,Jayashankar Bhupalapally,Jowar,Total,0.0,0.0,2479.0,Low
Madhya Pradesh,Pandhurna,Maize,Total,0.15,0.5,3456.0,Low
Andhra Pradesh,Chittoor,Urad,Kharif,0.0,0.0,771.0,High
Arunachal Pradesh,Dibang Valley,Maize,Kharif,0.02,0.02,1435.0,Medium
Bihar,Bhojpur,Bajra,Total,0.02,0.02,1011.0,Medium
Rajasthan,Pratapgarh,Moong,Summer,0.01,0.01,1501.0,Medium
Karnataka,Kolar,Rice,Total,0.03,0.11,3106.0,Low
Maharashtra,Yavatmal,Cereals,Total,0.74,0.81,1089.0,Medium
Bihar,Jehanabad,Jowar,Kharif,0.0,0.0,1060.0,Medium
Andhra Pradesh,Spsr Nellore,Tur,Total,0.01,0.01,735.0,High
Arunachal Pradesh,Kamle,Moong,Kharif,0.0,0.0,895.0,Medium
Madhya Pradesh,Panna,Cereals,Rabi,1.16,3.37,2892.0,Low
Rajasthan,Karauli,Shree Anna /Nutri Cereals,Total,1.29,2.7,2086.0,Low
Karnataka,Hassan,Tur,Kharif,0.0,0.0,502.0,High
Madhya Pradesh,Shivpuri,Urad,Total,0.21,0.08,365.0,High
Bihar,Aurangabad,Total Pulses,Total,0.36,0.27,760.0,High
Rajasthan,Dungarpur,Shree Anna /Nutri Cereals,Kharif,0.0,0.0,1106.0,Medium
Bihar,Nawada,Maize,Summer,0.0,0.02,5377.0,Low
Madhya Pradesh,Rewa,Shree Anna /Nutri Cereals,Total,0.06,0.06,883.0,Medium
Madhya Pradesh,Sagar,Moong,Summer,0.65,0.74,1151.0,Medium
Himachal Pradesh,Shimla,Nutri/Coarse Cereals,Rabi,0.02,0.03,1826.0,Medium
Arunachal Pradesh,Dibang Valley,Total Pulses,Total,0.0,0.0,749.0,High
Rajasthan,Bhilwara,Nutri/Coarse Cereals,Rabi,0.29,0.89,3125.0,Low
Rajasthan,Jodhpur,Jowar,Kharif,0.32,0.16,498.0,High
Maharashtra,Chandrapur,Tur,Total,0.32,0.37,1130.0,Medium
Bihar,Nawada,Cereals,Total,1.78,5.34,2998.0,Low
Rajasthan,Bikaner,Wheat,Total,1.16,3.81,3288.0,Low
Bihar,Saran,Nutri/Coarse Cereals,Kharif,0.1,0.32,3357.0,Low
Bihar,Munger,Total Food Grains,Kharif,0.25,0.71,2776.0,Low
Karnataka,Haveri,Wheat,Rabi,0.0,0.0,677.0,High
Bihar,Jamui,Lentil,Rabi,0.02,0.01,671.0,High
Maharashtra,Palghar,Bajra,Total,0.0,0.0,1728.0,Medium
Madhya Pradesh,Dewas,Tur,Kharif,0.01,0.01,931.0,Medium
Jharkhand,Gumla,Total Food Grains,Rabi,0.33,0.53,1608.0,Medium
Arunachal Pradesh,Pakke Kessang,Moong,Total,0.0,0.0,1079.0,Medium
Rajasthan,Rajsamand,Total Pulses,Total,0.1,0.12,1203.0,Medium
Bihar,Munger,Barley,Rabi,0.0,0.0,1881.0,Low
Madhya Pradesh,Tikamgarh,Urad,Kharif,0.45,0.24,530.0,High
Telangana,Medak,Jowar,Kharif,0.0,0.0,819.0,High
Telangana,Bhadradri Kothagudem,Moong,Total,0.0,0.0,774.0,High
Uttarakhand,Pauri Garhwal,Lentil,Rabi,0.0,0.0,841.0,High
Andhra Pradesh,Kurnool,Tur,Kharif,0.64,0.37,575.0,High
Rajasthan,Sikar,Moong,Kharif,0.3,0.18,591.0,High
Maharashtra,Thane,Gram,Total,0.02,0.02,850.0,High
Madhya Pradesh,Balaghat,Maize,Kharif,0.02,0.05,3054.0,Low
Rajasthan,Hanumangarh,Cereals,Kharif,0.97,2.76,2828.0,Low
Jharkhand,Dhanbad,Nutri/Coarse Cereals,Kharif,0.03,0.07,2248.0,Low
Madhya Pradesh,Pandhurna,Total Food Grains,Kharif,0.27,0.6,2234.0,Low
Maharashtra,Dhule,Tur,Total,0.04,0.03,708.0,High
Madhya Pradesh,Chhatarpur,Lentil,Total,0.13,0.1,760.0,High
Telangana,Mancherial,Rice,Kharif,0.58,1.86,3189.0,Low
Madhya Pradesh,Niwari,Tur,Kharif,0.0,0.0,1001.0,Medium
Maharashtra,Wardha,Jowar,Kharif,0.0,0.0,136.0,High
Madhya Pradesh,Chhatarpur,Barley,Total,0.1,0.17,1772.0,Medium
Madhya Pradesh,Anuppur,Cereals,Kharif,1.49,2.73,1835.0,Medium
Bihar,Madhepura,Lentil,Total,0.0,0.0,601.0,High
Andhra Pradesh,Alluri Sitharama Raju,Cereals,Rabi,0.02,0.07,4003.0,Low
Bihar,Gaya,Nutri/Coarse Cereals,Summer,0.0,0.01,5565.0,Low
Arunachal Pradesh,West Kameng,Nutri/Coarse Cereals,Total,0.05,0.07,1563.0,Medium
Maharashtra,Nagpur,Nutri/Coarse Cereals,Kharif,0.02,0.05,2008.0,Low
Maharashtra,Jalgaon,Bajra,Total,0.15,0.15,1013.0,Medium
Arunachal Pradesh,Namsai,Rice,Total,0.09,0.2,2278.0,Low
Bihar,Arwal,Barley,Rabi,0.0,0.0,1391.0,Medium
Rajasthan,Deeg,Nutri/Coarse Cereals,Total,1.04,1.71,1642.0,Medium
Jharkhand,Dumka,Maize,Rabi,0.01,0.03,2600.0,Low
Rajasthan,Bundi,Nutri/Coarse Cereals,Total,0.33,0.81,2487.0,Low
Maharashtra,Hingoli,Maize,Rabi,0.01,0.01,1138.0,Medium
Jharkhand,Lohardaga,Total Food Grains,Rabi,0.16,0.24,1495.0,Medium
Jharkhand,Koderma,Wheat,Total,0.1,0.24,2499.0,Low
Punjab,Bathinda,Moong,Summer,0.0,0.0,800.0,High
Maharashtra,Buldhana,Total Food Grains,Kharif,1.34,2.77,2076.0,Low
Madhya Pradesh,East Nimar,Moong,Kharif,0.0,0.0,320.0,High
Karnataka,Ballari,Urad,Kharif,0.0,0.0,590.0,High
Himachal Pradesh,Sirmaur,Other Pulses,Total,0.02,0.02,812.0,High
Madhya Pradesh,Maihar,Tur,Kharif,0.01,0.01,760.0,High
Maharashtra,Washim,Moong,Kharif,0.01,0.02,1206.0,Medium
Tripura,Dhalai,Cereals,Total,0.29,0.75,2595.0,Low
Telangana,Nagarkurnool,Nutri/Coarse Cereals,Rabi,0.33,2.07,6277.0,Low
Maharashtra,Kolhapur,Maize,Kharif,0.0,0.01,3129.0,Low
Punjab,Moga,Cereals,Kharif,1.85,8.73,4720.0,Low
Andhra Pradesh,Prakasam,Nutri/Coarse Cereals,Total,0.23,0.71,3085.0,Low
Madhya Pradesh,Datia,Maize,Rabi,0.0,0.0,3482.0,Low
Madhya Pradesh,Ratlam,Total Food Grains,Total,2.34,7.49,3203.0,Low
Uttarakhand,Almora,Total Food Grains,Rabi,0.16,0.21,1357.0,Medium
Madhya Pradesh,Morena,Nutri/Coarse Cereals,Rabi,0.0,0.0,1906.0,Low
Rajasthan,Dungarpur,Cereals,Total,1.25,2.91,2340.0,Low
Madhya Pradesh,Sehore,Total Food Grains,Rabi,3.11,10.46,3368.0,Low
Telangana,Wanaparthy,Total Food Grains,Rabi,0.8,2.57,3204.0,Low
Karnataka,Chitradurga,Rice,Rabi,0.0,0.01,2044.0,Low
Rajasthan,Didwana Kuchaman,Gram,Total,0.06,0.08,1202.0,Medium
Telangana,Adilabad,Maize,Total,0.11,0.51,4700.0,Low
Karnataka,Mandya,Rice,Rabi,0.0,0.0,2842.0,Low
Rajasthan,Tonk,Shree Anna /Nutri Cereals,Total,1.6,1.33,830.0,High
Madhya Pradesh,Mandla,Jowar,Total,0.0,0.0,1667.0,Medium
Bihar,Jamui,Lentil,Total,0.02,0.01,671.0,High
Andhra Pradesh,Spsr Nellore,Shree Anna /Nutri Cereals,Rabi,0.0,0.02,3635.0,Low
Bihar,Madhepura,Other Pulses,Kharif,0.0,0.0,900.0,Medium
Madhya Pradesh,Mauganj,Cereals,Total,1.4,3.71,2653.0,Low
Madhya Pradesh,Chhatarpur,Cereals,Total,2.7,6.6,2443.0,Low
Karnataka,Davangere,Wheat,Rabi,0.0,0.0,1255.0,Medium
Madhya Pradesh,Anuppur,Total Food Grains,Rabi,0.49,0.51,1029.0,Medium
Karnataka,Belagavi,Jowar,Rabi,1.4,1.59,1137.0,Medium
Karnataka,Yadgir,Bajra,Kharif,0.02,0.04,2116.0,Low
Rajasthan,Bharatpur,Moong,Summer,0.0,0.0,667.0,High
Madhya Pradesh,Rewa,Total Food Grains,Total,4.06,11.29,2781.0,Low
Rajasthan,Sirohi,Other Pulses,Total,0.0,0.0,1451.0,Medium
Rajasthan,Bundi,Bajra,Total,0.01,0.01,1144.0,Medium
Andhra Pradesh,Ntr,Shree Anna /Nutri Cereals,Total,0.0,0.01,3386.0,Low
Maharashtra,Jalgaon,Nutri/Coarse Cereals,Rabi,1.72,4.33,2522.0,Low
Telangana,Mahabubnagar,Moong,Kharif,0.0,0.0,643.0,High
Jharkhand,Hazaribagh,Shree Anna /Nutri Cereals,Total,0.01,0.01,618.0,High
Tripura,North Tripura,Other Pulses,Total,0.0,0.0,836.0,High
Telangana,Hanumakonda,Nutri/Coarse Cereals,Kharif,0.02,0.12,5181.0,Low
Andhra Pradesh,Srikakulam,Other Pulses,Rabi,0.01,0.01,720.0,High
Rajasthan,Churu,Total Food Grains,Total,8.93,6.45,722.0,High
Uttarakhand,Uttar Kashi,Maize,Kharif,0.01,0.02,3355.0,Low
Karnataka,Udupi,Jowar,Rabi,0.0,0.0,1113.0,Medium
Madhya Pradesh,Ashoknagar,Moong,Summer,0.0,0.0,739.0,High
Maharashtra,Latur,Small Millets,Kharif,0.01,0.0,243.0,High
Jharkhand,Dhanbad,Total Food Grains,Rabi,0.04,0.06,1467.0,Medium
Bihar,Jehanabad,Cereals,Total,0.78,2.17,2771.0,Low
Maharashtra,Dhule,Other Pulses,Kharif,0.01,0.01,700.0,High
Uttarakhand,Pithoragarh,Ragi,Total,0.05,0.08,1522.0,Medium
Jharkhand,Ramgarh,Urad,Total,0.03,0.02,659.0,High
Maharashtra,Gadchiroli,Rice,Kharif,1.9,3.99,2101.0,Low
Rajasthan,Bharatpur,Bajra,Total,1.43,2.64,1850.0,Medium
Punjab,Jalandhar,Cereals,Kharif,1.8,8.07,4497.0,Low
Punjab,Hoshiarpur,Maize,Total,0.42,1.57,3765.0,Low
Madhya Pradesh,Khargone,Total Food Grains,Total,4.32,11.57,2681.0,Low
Bihar,Begusarai,Rice,Kharif,0.12,0.32,2593.0,Low
Maharashtra,Parbhani,Bajra,Summer,0.0,0.0,910.0,Medium
Uttarakhand,Almora,Wheat,Total,0.12,0.18,1435.0,Medium
Bihar,Kishanganj,Total Pulses,Total,0.03,0.02,523.0,High
Maharashtra,Dhule,Cereals,Total,2.05,2.99,1453.0,Medium
Jharkhand,Garhwa,Cereals,Kharif,0.75,1.55,2076.0,Low
Arunachal Pradesh,Lohit,Total Food Grains,Total,0.11,0.17,1654.0,Medium
Madhya Pradesh,Ratlam,Nutri/Coarse Cereals,Total,0.29,0.7,2404.0,Low
Madhya Pradesh,Dindori,Wheat,Total,0.33,0.61,1831.0,Medium
Telangana,Nizamabad,Rice,Kharif,1.62,6.96,4286.0,Low
Karnataka,Raichur,Ragi,Kharif,0.0,0.0,1507.0,Medium
Rajasthan,Dungarpur,Bajra,Kharif,0.0,0.0,1144.0,Medium
Rajasthan,Balotra,Jowar,Total,0.02,0.01,310.0,High
Telangana,Ranga Reddy,Nutri/Coarse Cereals,Rabi,0.1,0.42,4189.0,Low
Maharashtra,Nandurbar,Rice,Total,0.24,0.35,1454.0,Medium
Rajasthan,Dholpur,Wheat,Rabi,0.57,2.34,4115.0,Low
Uttarakhand,Bageshwar,Other Pulses,Total,0.01,0.01,979.0,Medium
Tripura,North Tripura,Maize,Kharif,0.02,0.03,1718.0,Medium
Karnataka,Ramanagara,Total Food Grains,Kharif,0.79,1.25,1577.0,Medium
Karnataka,Koppal,Moong,Rabi,0.01,0.0,299.0,High
Karnataka,Ballari,Maize,Rabi,0.06,0.26,4499.0,Low
Punjab,Ludhiana,Maize,Kharif,0.01,0.02,3660.0,Low
Andhra Pradesh,Kakinada,Small Millets,Total,0.0,0.0,837.0,High
Rajasthan,Jalore,Barley,Rabi,0.0,0.01,3711.0,Low
Uttarakhand,Uttar Kashi,Small Millets,Total,0.04,0.05,1232.0,Medium
Andhra Pradesh,Annamayya,Urad,Rabi,0.0,0.0,865.0,High
Arunachal Pradesh,West Siang,Maize,Rabi,0.0,0.0,1351.0,Medium
Telangana,Khammam,Urad,Kharif,0.0,0.0,790.0,High
Madhya Pradesh,Satna,Other Pulses,Rabi,0.01,0.01,760.0,High
Maharashtra,Gadchiroli,Urad,Total,0.0,0.0,321.0,High
Madhya Pradesh,Shahdol,Total Food Grains,Total,2.47,4.47,1811.0,Medium
Himachal Pradesh,Mandi,Tur,Kharif,0.0,0.0,869.0,High
Himachal Pradesh,Bilaspur,Nutri/Coarse Cereals,Rabi,0.0,0.0,1754.0,Medium
Karnataka,Davangere,Rice,Total,0.98,3.73,3820.0,Low
Maharashtra,Pune,Urad,Summer,0.0,0.0,539.0,High
Rajasthan,Jaisalmer,Gram,Total,1.07,0.9,839.0,High
Madhya Pradesh,Burhanpur,Gram,Total,0.13,0.21,1689.0,Medium
Telangana,Mahabubabad,Other Pulses,Total,0.01,0.0,660.0,High
Rajasthan,Jalore,Moong,Kharif,0.85,0.4,466.0,High
Maharashtra,Nashik,Urad,Kharif,0.06,0.04,639.0,High
Jharkhand,Godda,Lentil,Rabi,0.04,0.05,1200.0,Medium
Rajasthan,Tonk,Moong,Summer,0.01,0.01,1000.0,Medium
Madhya Pradesh,Ujjain,Moong,Total,0.0,0.0,695.0,High
Andhra Pradesh,Anantapur,Jowar,Kharif,0.02,0.01,255.0,High
Madhya Pradesh,Mandsaur,Tur,Total,0.0,0.0,833.0,High
Bihar,Kaimur (Bhabua),Lentil,Rabi,0.01,0.01,633.0,High
Rajasthan,Kota,Bajra,Total,0.0,0.0,1144.0,Medium
Uttarakhand,Tehri Garhwal,Total Pulses,Total,0.09,0.07,829.0,High
Rajasthan,Kotputli-Behror,Cereals,Kharif,1.33,2.65,1987.0,Low
Madhya Pradesh,Rajgarh,Barley,Total,0.0,0.0,1920.0,Low
Maharashtra,Nandurbar,Small Millets,Total,0.07,0.04,572.0,High
Bihar,Katihar,Tur,Kharif,0.0,0.0,1558.0,Medium
Madhya Pradesh,Umaria,Urad,Total,0.1,0.11,1104.0,Medium
Jharkhand,Godda,Rice,Kharif,0.44,0.88,1998.0,Low
Rajasthan,Jaipur,Cereals,Total,4.36,9.11,2090.0,Low
Madhya Pradesh,Morena,Urad,Summer,0.0,0.0,0.0,High
Maharashtra,Sangli,Cereals,Rabi,1.56,1.95,1253.0,Medium
Telangana,Yadadri Bhuvanagiri,Total Food Grains,Kharif,1.09,3.97,3635.0,Low
Jharkhand,Bokaro,Other Pulses,Rabi,0.03,0.04,1200.0,Medium
Telangana,Bhadradri Kothagudem,Nutri/Coarse Cereals,Kharif,0.35,1.2,3461.0,Low
Madhya Pradesh,Chhatarpur,Urad,Kharif,0.51,0.34,669.0,High
Maharashtra,Gondia,Maize,Kharif,0.0,0.0,5899.0,Low
Andhra Pradesh,Krishna,Rice,Total,1.59,6.06,3820.0,Low
Bihar,Vaishali,Rice,Summer,0.01,0.02,2745.0,Low
Andhra Pradesh,Alluri Sitharama Raju,Shree Anna /Nutri Cereals,Rabi,0.0,0.01,6690.0,Low
Jharkhand,Pakur,Nutri/Coarse Cereals,Kharif,0.08,0.12,1478.0,Medium
Bihar,Pashchim Champaran,Maize,Rabi,0.08,0.62,8162.0,Low
Tripura,North Tripura,Shree Anna /Nutri Cereals,Kharif,0.0,0.0,881.0,Medium
Madhya Pradesh,Bhopal,Wheat,Rabi,1.15,3.6,3135.0,Low
Rajasthan,Karauli,Tur,Total,0.0,0.0,1000.0,Medium
Himachal Pradesh,Shimla,Cereals,Total,0.12,0.33,2763.0,Low
Punjab,Barnala,Gram,Rabi,0.0,0.0,1210.0,Medium
Madhya Pradesh,Panna,Total Pulses,Total,1.31,1.39,1059.0,Medium
Karnataka,Chikkamagaluru,Jowar,Total,0.05,0.05,1153.0,Medium
Andhra Pradesh,Parvathipuram Manyam,Bajra,Total,0.0,0.0,2551.0,Low
Telangana,Siddipet,Total Food Grains,Total,3.06,12.09,3950.0,Low
Maharashtra,Jalgaon,Total Food Grains,Summer,0.23,0.6,2586.0,Low
Madhya Pradesh,Agar Malwa,Barley,Rabi,0.0,0.0,1460.0,Medium
Rajasthan,Dungarpur,Rice,Total,0.15,0.29,1982.0,Low
Madhya Pradesh,Singrauli,Rice,Total,0.91,2.39,2617.0,Low
Madhya Pradesh,Alirajpur,Cereals,Total,0.95,2.35,2480.0,Low
Bihar,Kishanganj,Small Millets,Total,0.0,0.0,628.0,High
Madhya Pradesh,Barwani,Maize,Summer,0.0,0.02,5070.0,Low
Karnataka,Chikkaballapura,Small Millets,Kharif,0.0,0.0,865.0,High
Rajasthan,Dausa,Urad,Kharif,0.0,0.0,365.0,High
Telangana,Hanumakonda,Small Millets,Total,0.0,0.0,1881.0,Low
Karnataka,Belagavi,Shree Anna /Nutri Cereals,Rabi,1.4,1.59,1137.0,Medium
Maharashtra,Hingoli,Jowar,Rabi,0.17,0.18,1020.0,Medium
Andhra Pradesh,Bapatla,Maize,Rabi,0.24,2.11,8733.0,Low
Telangana,Sangareddy,Maize,Rabi,0.03,0.11,3362.0,Low
Telangana,Yadadri Bhuvanagiri,Rice,Rabi,1.11,4.09,3693.0,Low
Uttarakhand,Dehradun,Wheat,Total,0.11,0.36,3204.0,Low
Madhya Pradesh,Panna,Tur,Kharif,0.06,0.05,880.0,Medium
Uttarakhand,Udam Singh Nagar,Nutri/Coarse Cereals,Kharif,0.0,0.0,3020.0,Low
Rajasthan,Alwar,Bajra,Total,1.49,2.59,1741.0,Medium
Madhya Pradesh,Damoh,Tur,Kharif,0.18,0.15,855.0,High
Maharashtra,Osmanabad,Gram,Rabi,1.94,2.36,1216.0,Medium
Karnataka,Shivamogga,Tur,Kharif,0.0,0.0,572.0,High
Madhya Pradesh,Balaghat,Cereals,Kharif,3.04,6.46,2123.0,Low
Madhya Pradesh,Singrauli,Moong,Kharif,0.0,0.0,600.0,High
Madhya Pradesh,Satna,Tur,Kharif,0.03,0.02,777.0,High
Madhya Pradesh,Indore,Tur,Total,0.0,0.0,951.0,Medium
Madhya Pradesh,Shahdol,Small Millets,Kharif,0.11,0.09,795.0,High
Karnataka,Chikkamagaluru,Jowar,Kharif,0.02,0.03,1262.0,Medium
Bihar,Katihar,Total Pulses,Total,0.05,0.03,641.0,High
Madhya Pradesh,East Nimar,Rice,Kharif,0.02,0.01,673.0,High
Madhya Pradesh,Shivpuri,Gram,Rabi,0.24,0.39,1637.0,Medium
Karnataka,Bagalkote,Wheat,Total,0.37,0.44,1196.0,Medium
Jharkhand,Dhanbad,Wheat,Total,0.01,0.03,2400.0,Low
Rajasthan,Hanumangarh,Bajra,Total,0.31,0.54,1717.0,Medium
Madhya Pradesh,Bhind,Cereals,Rabi,1.18,4.39,3727.0,Low
Punjab,Moga,Moong,Kharif,0.0,0.0,785.0,High
Arunachal Pradesh,Tirap,Rice,Rabi,0.0,0.0,476.0,High
Rajasthan,Baran,Total Food Grains,Summer,0.0,0.0,1052.0,Medium
Bihar,Gaya,Rice,Summer,0.0,0.0,2727.0,Low
Andhra Pradesh,Srikakulam,Nutri/Coarse Cereals,Rabi,0.16,1.26,7970.0,Low
Karnataka,Vijayanagar,Bajra,Total,0.09,0.14,1545.0,Medium
Madhya Pradesh,Shivpuri,Rice,Summer,0.0,0.01,3142.0,Low
Punjab,Faridkot,Moong,Total,0.01,0.0,831.0,High
Madhya Pradesh,Sheopur,Urad,Total,0.09,0.04,453.0,High
Himachal Pradesh,Chamba,Nutri/Coarse Cereals,Total,0.32,0.85,2701.0,Low
Karnataka,Bagalkote,Other Pulses,Rabi,0.01,0.01,446.0,High
Telangana,Nalgonda,Ragi,Total,0.0,0.0,940.0,Medium
Rajasthan,Jaisalmer,Cereals,Rabi,0.07,0.25,3559.0,Low
Himachal Pradesh,Chamba,Maize,Kharif,0.27,0.8,2977.0,Low
Maharashtra,Nashik,Rice,Kharif,0.94,1.86,1971.0,Low
Arunachal Pradesh,Namsai,Total Food Grains,Rabi,0.02,0.04,1539.0,Medium
Arunachal Pradesh,Namsai,Ragi,Kharif,0.0,0.0,1050.0,Medium
Rajasthan,Barmer,Bajra,Summer,0.04,0.04,1000.0,Medium
Madhya Pradesh,Katni,Urad,Total,0.15,0.21,1393.0,Medium
Karnataka,Uttara Kannada,Other Pulses,Kharif,0.0,0.0,680.0,High
Arunachal Pradesh,Upper Subansiri,Total Food Grains,Rabi,0.01,0.01,1537.0,Medium
Uttarakhand,Dehradun,Urad,Total,0.0,0.0,601.0,High
Madhya Pradesh,Katni,Jowar,Total,0.0,0.0,1765.0,Medium
Maharashtra,Gadchiroli,Cereals,Summer,0.12,0.28,2382.0,Low
Madhya Pradesh,Datia,Urad,Kharif,0.04,0.01,325.0,High
Maharashtra,Osmanabad,Bajra,Summer,0.0,0.0,910.0,Medium
Arunachal Pradesh,Kurung Kumey,Other Pulses,Rabi,0.0,0.0,1243.0,Medium
Karnataka,Raichur,Nutri/Coarse Cereals,Summer,0.0,0.0,4328.0,Low
Rajasthan,Baran,Moong,Summer,0.0,0.0,1049.0,Medium
Karnataka,Gadag,Total Food Grains,Summer,0.02,0.05,2083.0,Low
Maharashtra,Gondia,Total Food Grains,Total,2.93,6.73,2298.0,Low
Karnataka,Haveri,Total Food Grains,Total,4.5,10.06,2235.0,Low
Punjab,Tarn Taran,Tur,Kharif,0.0,0.0,1261.0,Medium
Andhra Pradesh,Spsr Nellore,Nutri/Coarse Cereals,Rabi,0.01,0.06,5055.0,Low
Telangana,Khammam,Total Food Grains,Total,2.59,10.65,4112.0,Low
Madhya Pradesh,Dindori,Nutri/Coarse Cereals,Total,0.37,0.63,1721.0,Medium
Uttarakhand,Haridwar,Other Pulses,Total,0.0,0.0,748.0,High
Madhya Pradesh,Dhar,Cereals,Total,3.55,11.99,3374.0,Low
Punjab,Tarn Taran,Moong,Summer,0.02,0.03,1270.0,Medium
